rho_usd_per_decision,c_fixed_usd_per_year,n_star_decisions_per_year
0.03438775510204082,45000.0,1308605.3412462906
0.03438775510204082,46000.0,1337685.4599406526
0.03438775510204082,47000.0,1366765.5786350148
0.03438775510204082,48000.0,1395845.6973293768
0.03438775510204082,49000.0,1424925.8160237388
0.03438775510204082,50000.0,1454005.9347181008
0.03530612244897959,1000.0,28323.699421965317
0.03530612244897959,2000.0,56647.398843930634
0.03530612244897959,3000.0,84971.09826589595
0.03530612244897959,4000.0,113294.79768786127
0.03530612244897959,5000.0,141618.4971098266
0.03530612244897959,6000.0,169942.1965317919
0.03530612244897959,7000.0,198265.89595375722
0.03530612244897959,8000.0,226589.59537572254
0.03530612244897959,9000.0,254913.29479768785
0.03530612244897959,10000.0,283236.9942196532
0.03530612244897959,11000.0,311560.6936416185
0.03530612244897959,12000.0,339884.3930635838
0.03530612244897959,13000.0,368208.09248554916
0.03530612244897959,14000.0,396531.79190751445
0.03530612244897959,15000.0,424855.4913294798
0.03530612244897959,16000.0,453179.1907514451
0.03530612244897959,17000.0,481502.8901734104
0.03530612244897959,18000.0,509826.5895953757
0.03530612244897959,19000.0,538150.289017341
0.03530612244897959,20000.0,566473.9884393064
0.03530612244897959,21000.0,594797.6878612717
0.03530612244897959,22000.0,623121.387283237
0.03530612244897959,23000.0,651445.0867052024
0.03530612244897959,24000.0,679768.7861271676
0.03530612244897959,25000.0,708092.4855491329
0.03530612244897959,26000.0,736416.1849710983
0.03530612244897959,27000.0,764739.8843930636
0.03530612244897959,28000.0,793063.5838150289
0.03530612244897959,29000.0,821387.2832369942
0.03530612244897959,30000.0,849710.9826589596
0.03530612244897959,31000.0,878034.6820809249
0.03530612244897959,32000.0,906358.3815028901
0.03530612244897959,33000.0,934682.0809248555
0.03530612244897959,34000.0,963005.7803468208
0.03530612244897959,35000.0,991329.4797687861
0.03530612244897959,36000.0,1019653.1791907514
0.03530612244897959,37000.0,1047976.8786127168
0.03530612244897959,38000.0,1076300.578034682
0.03530612244897959,39000.0,1104624.2774566475
0.03530612244897959,40000.0,1132947.9768786128
0.03530612244897959,41000.0,1161271.676300578
0.03530612244897959,42000.0,1189595.3757225433
0.03530612244897959,43000.0,1217919.0751445086
0.03530612244897959,44000.0,1246242.774566474
0.03530612244897959,45000.0,1274566.4739884392
0.03530612244897959,46000.0,1302890.1734104047
0.03530612244897959,47000.0,1331213.87283237
0.03530612244897959,48000.0,1359537.5722543353
0.03530612244897959,49000.0,1387861.2716763006
0.03530612244897959,50000.0,1416184.9710982658
0.03622448979591837,1000.0,27605.633802816898
0.03622448979591837,2000.0,55211.267605633795
0.03622448979591837,3000.0,82816.90140845069
0.03622448979591837,4000.0,110422.53521126759
0.03622448979591837,5000.0,138028.1690140845
0.03622448979591837,6000.0,165633.80281690139
0.03622448979591837,7000.0,193239.4366197183
0.03622448979591837,8000.0,220845.07042253518
0.03622448979591837,9000.0,248450.7042253521
0.03622448979591837,10000.0,276056.338028169
0.03622448979591837,11000.0,303661.97183098586
0.03622448979591837,12000.0,331267.60563380277
0.03622448979591837,13000.0,358873.2394366197
0.03622448979591837,14000.0,386478.8732394366
0.03622448979591837,15000.0,414084.50704225345
0.03622448979591837,16000.0,441690.14084507036
0.03622448979591837,17000.0,469295.7746478873
0.03622448979591837,18000.0,496901.4084507042
0.03622448979591837,19000.0,524507.042253521
0.03622448979591837,20000.0,552112.676056338
0.03622448979591837,21000.0,579718.3098591549
0.03622448979591837,22000.0,607323.9436619717
0.03622448979591837,23000.0,634929.5774647887
0.03622448979591837,24000.0,662535.2112676055
0.03622448979591837,25000.0,690140.8450704225
0.03622448979591837,26000.0,717746.4788732394
0.03622448979591837,27000.0,745352.1126760562
0.03622448979591837,28000.0,772957.7464788732
0.03622448979591837,29000.0,800563.38028169
0.03622448979591837,30000.0,828169.0140845069
0.03622448979591837,31000.0,855774.6478873239
0.03622448979591837,32000.0,883380.2816901407
0.03622448979591837,33000.0,910985.9154929577
0.03622448979591837,34000.0,938591.5492957745
0.03622448979591837,35000.0,966197.1830985914
0.03622448979591837,36000.0,993802.8169014084
0.03622448979591837,37000.0,1021408.4507042252
0.03622448979591837,38000.0,1049014.084507042
0.03622448979591837,39000.0,1076619.718309859
0.03622448979591837,40000.0,1104225.352112676
0.03622448979591837,41000.0,1131830.9859154928
0.03622448979591837,42000.0,1159436.6197183097
0.03622448979591837,43000.0,1187042.2535211267
0.03622448979591837,44000.0,1214647.8873239434
0.03622448979591837,45000.0,1242253.5211267604
0.03622448979591837,46000.0,1269859.1549295774
0.03622448979591837,47000.0,1297464.788732394
0.03622448979591837,48000.0,1325070.422535211
0.03622448979591837,49000.0,1352676.056338028
0.03622448979591837,50000.0,1380281.690140845
0.037142857142857144,1000.0,26923.076923076922
0.037142857142857144,2000.0,53846.153846153844
0.037142857142857144,3000.0,80769.23076923077
0.037142857142857144,4000.0,107692.30769230769
0.037142857142857144,5000.0,134615.38461538462
0.037142857142857144,6000.0,161538.46153846153
0.037142857142857144,7000.0,188461.53846153847
0.037142857142857144,8000.0,215384.61538461538
0.037142857142857144,9000.0,242307.6923076923
0.037142857142857144,10000.0,269230.76923076925
0.037142857142857144,11000.0,296153.8461538461
0.037142857142857144,12000.0,323076.92307692306
0.037142857142857144,13000.0,350000.0
0.037142857142857144,14000.0,376923.07692307694
0.037142857142857144,15000.0,403846.1538461538
0.037142857142857144,16000.0,430769.23076923075
0.037142857142857144,17000.0,457692.3076923077
0.037142857142857144,18000.0,484615.3846153846
0.037142857142857144,19000.0,511538.4615384615
0.037142857142857144,20000.0,538461.5384615385
0.037142857142857144,21000.0,565384.6153846154
0.037142857142857144,22000.0,592307.6923076923
0.037142857142857144,23000.0,619230.7692307692
0.037142857142857144,24000.0,646153.8461538461
0.037142857142857144,25000.0,673076.923076923
0.037142857142857144,26000.0,700000.0
0.037142857142857144,27000.0,726923.0769230769
0.037142857142857144,28000.0,753846.1538461539
0.037142857142857144,29000.0,780769.2307692308
0.037142857142857144,30000.0,807692.3076923076
0.037142857142857144,31000.0,834615.3846153846
0.037142857142857144,32000.0,861538.4615384615
0.037142857142857144,33000.0,888461.5384615384
0.037142857142857144,34000.0,915384.6153846154
0.037142857142857144,35000.0,942307.6923076923
0.037142857142857144,36000.0,969230.7692307692
0.037142857142857144,37000.0,996153.8461538461
0.037142857142857144,38000.0,1023076.923076923
0.037142857142857144,39000.0,1050000.0
0.037142857142857144,40000.0,1076923.076923077
0.037142857142857144,41000.0,1103846.1538461538
0.037142857142857144,42000.0,1130769.2307692308
0.037142857142857144,43000.0,1157692.3076923077
0.037142857142857144,44000.0,1184615.3846153845
0.037142857142857144,45000.0,1211538.4615384615
0.037142857142857144,46000.0,1238461.5384615385
0.037142857142857144,47000.0,1265384.6153846153
0.037142857142857144,48000.0,1292307.6923076923
0.037142857142857144,49000.0,1319230.7692307692
0.037142857142857144,50000.0,1346153.846153846
0.03806122448979592,1000.0,26273.458445040214
0.03806122448979592,2000.0,52546.91689008043
0.03806122448979592,3000.0,78820.37533512064
0.03806122448979592,4000.0,105093.83378016086
0.03806122448979592,5000.0,131367.2922252011
0.03806122448979592,6000.0,157640.75067024128
0.03806122448979592,7000.0,183914.2091152815
0.03806122448979592,8000.0,210187.66756032172
0.03806122448979592,9000.0,236461.12600536193
0.03806122448979592,10000.0,262734.5844504022
0.03806122448979592,11000.0,289008.0428954424
0.03806122448979592,12000.0,315281.50134048256
0.03806122448979592,13000.0,341554.9597855228
0.03806122448979592,14000.0,367828.418230563
0.03806122448979592,15000.0,394101.8766756032
0.03806122448979592,16000.0,420375.33512064343
0.03806122448979592,17000.0,446648.79356568365
0.03806122448979592,18000.0,472922.25201072387
0.03806122448979592,19000.0,499195.7104557641
0.03806122448979592,20000.0,525469.1689008044
0.03806122448979592,21000.0,551742.6273458445
0.03806122448979592,22000.0,578016.0857908848
0.03806122448979592,23000.0,604289.544235925
0.03806122448979592,24000.0,630563.0026809651
0.03806122448979592,25000.0,656836.4611260054
0.03806122448979592,26000.0,683109.9195710456
0.03806122448979592,27000.0,709383.3780160858
0.03806122448979592,28000.0,735656.836461126
0.03806122448979592,29000.0,761930.2949061663
0.03806122448979592,30000.0,788203.7533512064
0.03806122448979592,31000.0,814477.2117962467
0.03806122448979592,32000.0,840750.6702412869
0.03806122448979592,33000.0,867024.1286863271
0.03806122448979592,34000.0,893297.5871313673
0.03806122448979592,35000.0,919571.0455764076
0.03806122448979592,36000.0,945844.5040214477
0.03806122448979592,37000.0,972117.962466488
0.03806122448979592,38000.0,998391.4209115282
0.03806122448979592,39000.0,1024664.8793565684
0.03806122448979592,40000.0,1050938.3378016087
0.03806122448979592,41000.0,1077211.7962466488
0.03806122448979592,42000.0,1103485.254691689
0.03806122448979592,43000.0,1129758.7131367293
0.03806122448979592,44000.0,1156032.1715817696
0.03806122448979592,45000.0,1182305.6300268096
0.03806122448979592,46000.0,1208579.08847185
0.03806122448979592,47000.0,1234852.5469168902
0.03806122448979592,48000.0,1261126.0053619302
0.03806122448979592,49000.0,1287399.4638069705
0.03806122448979592,50000.0,1313672.9222520108
0.038979591836734696,1000.0,25654.450261780104
0.038979591836734696,2000.0,51308.90052356021
0.038979591836734696,3000.0,76963.35078534031
0.038979591836734696,4000.0,102617.80104712042
0.038979591836734696,5000.0,128272.25130890052
0.038979591836734696,6000.0,153926.70157068063
0.038979591836734696,7000.0,179581.15183246072
0.038979591836734696,8000.0,205235.60209424084
0.038979591836734696,9000.0,230890.05235602093
0.038979591836734696,10000.0,256544.50261780104
0.038979591836734696,11000.0,282198.95287958113
0.038979591836734696,12000.0,307853.40314136125
0.038979591836734696,13000.0,333507.8534031413
0.038979591836734696,14000.0,359162.30366492143
0.038979591836734696,15000.0,384816.75392670155
0.038979591836734696,16000.0,410471.2041884817
0.038979591836734696,17000.0,436125.65445026173
0.038979591836734696,18000.0,461780.10471204185
0.038979591836734696,19000.0,487434.55497382197
0.038979591836734696,20000.0,513089.0052356021
0.038979591836734696,21000.0,538743.4554973822
0.038979591836734696,22000.0,564397.9057591623
0.038979591836734696,23000.0,590052.3560209423
0.038979591836734696,24000.0,615706.8062827225
0.038979591836734696,25000.0,641361.2565445026
0.038979591836734696,26000.0,667015.7068062826
0.038979591836734696,27000.0,692670.1570680628
0.038979591836734696,28000.0,718324.6073298429
0.038979591836734696,29000.0,743979.057591623
0.038979591836734696,30000.0,769633.5078534031
0.038979591836734696,31000.0,795287.9581151832
0.038979591836734696,32000.0,820942.4083769633
0.038979591836734696,33000.0,846596.8586387434
0.038979591836734696,34000.0,872251.3089005235
0.038979591836734696,35000.0,897905.7591623036
0.038979591836734696,36000.0,923560.2094240837
0.038979591836734696,37000.0,949214.6596858638
0.038979591836734696,38000.0,974869.1099476439
0.038979591836734696,39000.0,1000523.560209424
0.038979591836734696,40000.0,1026178.0104712042
0.038979591836734696,41000.0,1051832.4607329841
0.038979591836734696,42000.0,1077486.9109947644
0.038979591836734696,43000.0,1103141.3612565445
0.038979591836734696,44000.0,1128795.8115183245
0.038979591836734696,45000.0,1154450.2617801046
0.038979591836734696,46000.0,1180104.7120418847
0.038979591836734696,47000.0,1205759.162303665
0.038979591836734696,48000.0,1231413.612565445
0.038979591836734696,49000.0,1257068.062827225
0.038979591836734696,50000.0,1282722.5130890051
0.03989795918367347,1000.0,25063.938618925833
0.03989795918367347,2000.0,50127.877237851666
0.03989795918367347,3000.0,75191.8158567775
0.03989795918367347,4000.0,100255.75447570333
0.03989795918367347,5000.0,125319.69309462915
0.03989795918367347,6000.0,150383.631713555
0.03989795918367347,7000.0,175447.57033248083
0.03989795918367347,8000.0,200511.50895140666
0.03989795918367347,9000.0,225575.44757033247
0.03989795918367347,10000.0,250639.3861892583
0.03989795918367347,11000.0,275703.3248081842
0.03989795918367347,12000.0,300767.26342711
0.03989795918367347,13000.0,325831.2020460358
0.03989795918367347,14000.0,350895.14066496165
0.03989795918367347,15000.0,375959.07928388746
0.03989795918367347,16000.0,401023.0179028133
0.03989795918367347,17000.0,426086.95652173914
0.03989795918367347,18000.0,451150.89514066494
0.03989795918367347,19000.0,476214.8337595908
0.03989795918367347,20000.0,501278.7723785166
0.03989795918367347,21000.0,526342.7109974425
0.03989795918367347,22000.0,551406.6496163683
0.03989795918367347,23000.0,576470.5882352941
0.03989795918367347,24000.0,601534.52685422
0.03989795918367347,25000.0,626598.4654731458
0.03989795918367347,26000.0,651662.4040920716
0.03989795918367347,27000.0,676726.3427109974
0.03989795918367347,28000.0,701790.2813299233
0.03989795918367347,29000.0,726854.2199488491
0.03989795918367347,30000.0,751918.1585677749
0.03989795918367347,31000.0,776982.0971867008
0.03989795918367347,32000.0,802046.0358056267
0.03989795918367347,33000.0,827109.9744245524
0.03989795918367347,34000.0,852173.9130434783
0.03989795918367347,35000.0,877237.8516624041
0.03989795918367347,36000.0,902301.7902813299
0.03989795918367347,37000.0,927365.7289002558
0.03989795918367347,38000.0,952429.6675191816
0.03989795918367347,39000.0,977493.6061381075
0.03989795918367347,40000.0,1002557.5447570332
0.03989795918367347,41000.0,1027621.4833759591
0.03989795918367347,42000.0,1052685.421994885
0.03989795918367347,43000.0,1077749.3606138108
0.03989795918367347,44000.0,1102813.2992327367
0.03989795918367347,45000.0,1127877.2378516623
0.03989795918367347,46000.0,1152941.1764705882
0.03989795918367347,47000.0,1178005.115089514
0.03989795918367347,48000.0,1203069.05370844
0.03989795918367347,49000.0,1228132.9923273658
0.03989795918367347,50000.0,1253196.9309462917
0.04081632653061224,1000.0,24500.000000000004
0.04081632653061224,2000.0,49000.00000000001
0.04081632653061224,3000.0,73500.0
0.04081632653061224,4000.0,98000.00000000001
0.04081632653061224,5000.0,122500.00000000001
0.04081632653061224,6000.0,147000.0
0.04081632653061224,7000.0,171500.0
0.04081632653061224,8000.0,196000.00000000003
0.04081632653061224,9000.0,220500.00000000003
0.04081632653061224,10000.0,245000.00000000003
0.04081632653061224,11000.0,269500.0
0.04081632653061224,12000.0,294000.0
0.04081632653061224,13000.0,318500.0
0.04081632653061224,14000.0,343000.0
0.04081632653061224,15000.0,367500.00000000006
0.04081632653061224,16000.0,392000.00000000006
0.04081632653061224,17000.0,416500.00000000006
0.04081632653061224,18000.0,441000.00000000006
0.04081632653061224,19000.0,465500.00000000006
0.04081632653061224,20000.0,490000.00000000006
0.04081632653061224,21000.0,514500.00000000006
0.04081632653061224,22000.0,539000.0
0.04081632653061224,23000.0,563500.0
0.04081632653061224,24000.0,588000.0
0.04081632653061224,25000.0,612500.0
0.04081632653061224,26000.0,637000.0
0.04081632653061224,27000.0,661500.0
0.04081632653061224,28000.0,686000.0
0.04081632653061224,29000.0,710500.0
0.04081632653061224,30000.0,735000.0000000001
0.04081632653061224,31000.0,759500.0000000001
0.04081632653061224,32000.0,784000.0000000001
0.04081632653061224,33000.0,808500.0000000001
0.04081632653061224,34000.0,833000.0000000001
0.04081632653061224,35000.0,857500.0000000001
0.04081632653061224,36000.0,882000.0000000001
0.04081632653061224,37000.0,906500.0000000001
0.04081632653061224,38000.0,931000.0000000001
0.04081632653061224,39000.0,955500.0000000001
0.04081632653061224,40000.0,980000.0000000001
0.04081632653061224,41000.0,1004500.0000000001
0.04081632653061224,42000.0,1029000.0000000001
0.04081632653061224,43000.0,1053500.0
0.04081632653061224,44000.0,1078000.0
0.04081632653061224,45000.0,1102500.0
0.04081632653061224,46000.0,1127000.0
0.04081632653061224,47000.0,1151500.0
0.04081632653061224,48000.0,1176000.0
0.04081632653061224,49000.0,1200500.0
0.04081632653061224,50000.0,1225000.0
0.04173469387755102,1000.0,23960.88019559902
0.04173469387755102,2000.0,47921.76039119804
0.04173469387755102,3000.0,71882.64058679706
0.04173469387755102,4000.0,95843.52078239608
0.04173469387755102,5000.0,119804.4009779951
0.04173469387755102,6000.0,143765.28117359412
0.04173469387755102,7000.0,167726.16136919314
0.04173469387755102,8000.0,191687.04156479216
0.04173469387755102,9000.0,215647.92176039118
0.04173469387755102,10000.0,239608.8019559902
0.04173469387755102,11000.0,263569.68215158925
0.04173469387755102,12000.0,287530.56234718824
0.04173469387755102,13000.0,311491.4425427873
0.04173469387755102,14000.0,335452.3227383863
0.04173469387755102,15000.0,359413.20293398533
0.04173469387755102,16000.0,383374.0831295843
0.04173469387755102,17000.0,407334.9633251834
0.04173469387755102,18000.0,431295.84352078236
0.04173469387755102,19000.0,455256.7237163814
0.04173469387755102,20000.0,479217.6039119804
0.04173469387755102,21000.0,503178.48410757945
0.04173469387755102,22000.0,527139.3643031785
0.04173469387755102,23000.0,551100.2444987776
0.04173469387755102,24000.0,575061.1246943765
0.04173469387755102,25000.0,599022.0048899755
0.04173469387755102,26000.0,622982.8850855746
0.04173469387755102,27000.0,646943.7652811736
0.04173469387755102,28000.0,670904.6454767726
0.04173469387755102,29000.0,694865.5256723716
0.04173469387755102,30000.0,718826.4058679707
0.04173469387755102,31000.0,742787.2860635697
0.04173469387755102,32000.0,766748.1662591686
0.04173469387755102,33000.0,790709.0464547677
0.04173469387755102,34000.0,814669.9266503667
0.04173469387755102,35000.0,838630.8068459658
0.04173469387755102,36000.0,862591.6870415647
0.04173469387755102,37000.0,886552.5672371638
0.04173469387755102,38000.0,910513.4474327628
0.04173469387755102,39000.0,934474.3276283619
0.04173469387755102,40000.0,958435.2078239608
0.04173469387755102,41000.0,982396.0880195599
0.04173469387755102,42000.0,1006356.9682151589
0.04173469387755102,43000.0,1030317.848410758
0.04173469387755102,44000.0,1054278.728606357
0.04173469387755102,45000.0,1078239.608801956
0.04173469387755102,46000.0,1102200.488997555
0.04173469387755102,47000.0,1126161.369193154
0.04173469387755102,48000.0,1150122.249388753
0.04173469387755102,49000.0,1174083.129584352
0.04173469387755102,50000.0,1198044.009779951
0.042653061224489794,1000.0,23444.976076555024
0.042653061224489794,2000.0,46889.95215311005
0.042653061224489794,3000.0,70334.92822966508
0.042653061224489794,4000.0,93779.9043062201
0.042653061224489794,5000.0,117224.88038277513
0.042653061224489794,6000.0,140669.85645933016
0.042653061224489794,7000.0,164114.8325358852
0.042653061224489794,8000.0,187559.8086124402
0.042653061224489794,9000.0,211004.78468899522
0.042653061224489794,10000.0,234449.76076555025
0.042653061224489794,11000.0,257894.73684210528
0.042653061224489794,12000.0,281339.7129186603
0.042653061224489794,13000.0,304784.68899521534
0.042653061224489794,14000.0,328229.6650717704
0.042653061224489794,15000.0,351674.64114832535
0.042653061224489794,16000.0,375119.6172248804
0.042653061224489794,17000.0,398564.5933014354
0.042653061224489794,18000.0,422009.56937799044
0.042653061224489794,19000.0,445454.54545454547
0.042653061224489794,20000.0,468899.5215311005
0.042653061224489794,21000.0,492344.49760765553
0.042653061224489794,22000.0,515789.47368421056
0.042653061224489794,23000.0,539234.4497607655
0.042653061224489794,24000.0,562679.4258373206
0.042653061224489794,25000.0,586124.4019138756
0.042653061224489794,26000.0,609569.3779904307
0.042653061224489794,27000.0,633014.3540669857
0.042653061224489794,28000.0,656459.3301435407
0.042653061224489794,29000.0,679904.3062200957
0.042653061224489794,30000.0,703349.2822966507
0.042653061224489794,31000.0,726794.2583732058
0.042653061224489794,32000.0,750239.2344497608
0.042653061224489794,33000.0,773684.2105263158
0.042653061224489794,34000.0,797129.1866028708
0.042653061224489794,35000.0,820574.1626794259
0.042653061224489794,36000.0,844019.1387559809
0.042653061224489794,37000.0,867464.114832536
0.042653061224489794,38000.0,890909.0909090909
0.042653061224489794,39000.0,914354.066985646
0.042653061224489794,40000.0,937799.043062201
0.042653061224489794,41000.0,961244.019138756
0.042653061224489794,42000.0,984688.9952153111
0.042653061224489794,43000.0,1008133.971291866
0.042653061224489794,44000.0,1031578.9473684211
0.042653061224489794,45000.0,1055023.923444976
0.042653061224489794,46000.0,1078468.899521531
0.042653061224489794,47000.0,1101913.8755980863
0.042653061224489794,48000.0,1125358.8516746412
0.042653061224489794,49000.0,1148803.8277511962
0.042653061224489794,50000.0,1172248.8038277512
0.04357142857142857,1000.0,22950.819672131147
0.04357142857142857,2000.0,45901.639344262294
0.04357142857142857,3000.0,68852.45901639343
0.04357142857142857,4000.0,91803.27868852459
0.04357142857142857,5000.0,114754.09836065573
0.04357142857142857,6000.0,137704.91803278687
0.04357142857142857,7000.0,160655.73770491802
0.04357142857142857,8000.0,183606.55737704918
0.04357142857142857,9000.0,206557.37704918033
0.04357142857142857,10000.0,229508.19672131145
0.04357142857142857,11000.0,252459.0163934426
0.04357142857142857,12000.0,275409.83606557373
0.04357142857142857,13000.0,298360.6557377049
0.04357142857142857,14000.0,321311.47540983604
0.04357142857142857,15000.0,344262.2950819672
0.04357142857142857,16000.0,367213.11475409835
0.04357142857142857,17000.0,390163.9344262295
0.04357142857142857,18000.0,413114.75409836066
0.04357142857142857,19000.0,436065.57377049176
0.04357142857142857,20000.0,459016.3934426229
0.04357142857142857,21000.0,481967.21311475406
0.04357142857142857,22000.0,504918.0327868852
0.04357142857142857,23000.0,527868.8524590164
0.04357142857142857,24000.0,550819.6721311475
0.04357142857142857,25000.0,573770.4918032787
0.04357142857142857,26000.0,596721.3114754098
0.04357142857142857,27000.0,619672.131147541
0.04357142857142857,28000.0,642622.9508196721
0.04357142857142857,29000.0,665573.7704918033
0.04357142857142857,30000.0,688524.5901639344
0.04357142857142857,31000.0,711475.4098360655
0.04357142857142857,32000.0,734426.2295081967
0.04357142857142857,33000.0,757377.0491803278
0.04357142857142857,34000.0,780327.868852459
0.04357142857142857,35000.0,803278.6885245901
0.04357142857142857,36000.0,826229.5081967213
0.04357142857142857,37000.0,849180.3278688524
0.04357142857142857,38000.0,872131.1475409835
0.04357142857142857,39000.0,895081.9672131147
0.04357142857142857,40000.0,918032.7868852458
0.04357142857142857,41000.0,940983.606557377
0.04357142857142857,42000.0,963934.4262295081
0.04357142857142857,43000.0,986885.2459016393
0.04357142857142857,44000.0,1009836.0655737704
0.04357142857142857,45000.0,1032786.8852459016
0.04357142857142857,46000.0,1055737.7049180327
0.04357142857142857,47000.0,1078688.524590164
0.04357142857142857,48000.0,1101639.344262295
0.04357142857142857,49000.0,1124590.1639344261
0.04357142857142857,50000.0,1147540.9836065574
0.044489795918367346,1000.0,22477.064220183485
0.044489795918367346,2000.0,44954.12844036697
0.044489795918367346,3000.0,67431.19266055046
0.044489795918367346,4000.0,89908.25688073394
0.044489795918367346,5000.0,112385.32110091743
0.044489795918367346,6000.0,134862.3853211009
0.044489795918367346,7000.0,157339.4495412844
0.044489795918367346,8000.0,179816.51376146788
0.044489795918367346,9000.0,202293.57798165138
0.044489795918367346,10000.0,224770.64220183485
0.044489795918367346,11000.0,247247.70642201835
0.044489795918367346,12000.0,269724.7706422018
0.044489795918367346,13000.0,292201.83486238535
0.044489795918367346,14000.0,314678.8990825688
0.044489795918367346,15000.0,337155.9633027523
0.044489795918367346,16000.0,359633.02752293576
0.044489795918367346,17000.0,382110.0917431193
0.044489795918367346,18000.0,404587.15596330276
0.044489795918367346,19000.0,427064.22018348624
0.044489795918367346,20000.0,449541.2844036697
0.044489795918367346,21000.0,472018.34862385324
0.044489795918367346,22000.0,494495.4128440367
0.044489795918367346,23000.0,516972.4770642202
0.044489795918367346,24000.0,539449.5412844036
0.044489795918367346,25000.0,561926.6055045872
0.044489795918367346,26000.0,584403.6697247707
0.044489795918367346,27000.0,606880.7339449541
0.044489795918367346,28000.0,629357.7981651376
0.044489795918367346,29000.0,651834.8623853211
0.044489795918367346,30000.0,674311.9266055046
0.044489795918367346,31000.0,696788.9908256881
0.044489795918367346,32000.0,719266.0550458715
0.044489795918367346,33000.0,741743.1192660551
0.044489795918367346,34000.0,764220.1834862386
0.044489795918367346,35000.0,786697.247706422
0.044489795918367346,36000.0,809174.3119266055
0.044489795918367346,37000.0,831651.376146789
0.044489795918367346,38000.0,854128.4403669725
0.044489795918367346,39000.0,876605.504587156
0.044489795918367346,40000.0,899082.5688073394
0.044489795918367346,41000.0,921559.6330275229
0.044489795918367346,42000.0,944036.6972477065
0.044489795918367346,43000.0,966513.7614678899
0.044489795918367346,44000.0,988990.8256880734
0.044489795918367346,45000.0,1011467.8899082569
0.044489795918367346,46000.0,1033944.9541284404
0.044489795918367346,47000.0,1056422.0183486238
0.044489795918367346,48000.0,1078899.0825688073
0.044489795918367346,49000.0,1101376.1467889908
0.044489795918367346,50000.0,1123853.2110091744
0.045408163265306126,1000.0,22022.47191011236
0.045408163265306126,2000.0,44044.94382022472
0.045408163265306126,3000.0,66067.41573033707
0.045408163265306126,4000.0,88089.88764044944
0.045408163265306126,5000.0,110112.35955056178
0.045408163265306126,6000.0,132134.83146067415
0.045408163265306126,7000.0,154157.3033707865
0.045408163265306126,8000.0,176179.77528089887
0.045408163265306126,9000.0,198202.24719101124
0.045408163265306126,10000.0,220224.71910112357
0.045408163265306126,11000.0,242247.19101123593
0.045408163265306126,12000.0,264269.6629213483
0.045408163265306126,13000.0,286292.13483146066
0.045408163265306126,14000.0,308314.606741573
0.045408163265306126,15000.0,330337.0786516854
0.045408163265306126,16000.0,352359.55056179775
0.045408163265306126,17000.0,374382.0224719101
0.045408163265306126,18000.0,396404.4943820225
0.045408163265306126,19000.0,418426.9662921348
0.045408163265306126,20000.0,440449.43820224714
0.045408163265306126,21000.0,462471.9101123595
0.045408163265306126,22000.0,484494.38202247187
0.045408163265306126,23000.0,506516.8539325842
0.045408163265306126,24000.0,528539.3258426966
0.045408163265306126,25000.0,550561.7977528089
0.045408163265306126,26000.0,572584.2696629213
0.045408163265306126,27000.0,594606.7415730336
0.045408163265306126,28000.0,616629.213483146
0.045408163265306126,29000.0,638651.6853932583
0.045408163265306126,30000.0,660674.1573033708
0.045408163265306126,31000.0,682696.6292134831
0.045408163265306126,32000.0,704719.1011235955
0.045408163265306126,33000.0,726741.5730337078
0.045408163265306126,34000.0,748764.0449438202
0.045408163265306126,35000.0,770786.5168539325
0.045408163265306126,36000.0,792808.988764045
0.045408163265306126,37000.0,814831.4606741572
0.045408163265306126,38000.0,836853.9325842696
0.045408163265306126,39000.0,858876.404494382
0.045408163265306126,40000.0,880898.8764044943
0.045408163265306126,41000.0,902921.3483146067
0.045408163265306126,42000.0,924943.820224719
0.045408163265306126,43000.0,946966.2921348314
0.045408163265306126,44000.0,968988.7640449437
0.045408163265306126,45000.0,991011.2359550562
0.045408163265306126,46000.0,1013033.7078651685
0.045408163265306126,47000.0,1035056.1797752809
0.045408163265306126,48000.0,1057078.6516853932
0.045408163265306126,49000.0,1079101.1235955055
0.045408163265306126,50000.0,1101123.5955056178
0.0463265306122449,1000.0,21585.90308370044
0.0463265306122449,2000.0,43171.80616740088
0.0463265306122449,3000.0,64757.70925110132
0.0463265306122449,4000.0,86343.61233480176
0.0463265306122449,5000.0,107929.5154185022
0.0463265306122449,6000.0,129515.41850220264
0.0463265306122449,7000.0,151101.3215859031
0.0463265306122449,8000.0,172687.2246696035
0.0463265306122449,9000.0,194273.12775330397
0.0463265306122449,10000.0,215859.0308370044
0.0463265306122449,11000.0,237444.93392070485
0.0463265306122449,12000.0,259030.83700440527
0.0463265306122449,13000.0,280616.7400881057
0.0463265306122449,14000.0,302202.6431718062
0.0463265306122449,15000.0,323788.54625550663
0.0463265306122449,16000.0,345374.449339207
0.0463265306122449,17000.0,366960.3524229075
0.0463265306122449,18000.0,388546.25550660794
0.0463265306122449,19000.0,410132.1585903084
0.0463265306122449,20000.0,431718.0616740088
0.0463265306122449,21000.0,453303.96475770924
0.0463265306122449,22000.0,474889.8678414097
0.0463265306122449,23000.0,496475.77092511015
0.0463265306122449,24000.0,518061.67400881054
0.0463265306122449,25000.0,539647.577092511
0.0463265306122449,26000.0,561233.4801762115
0.0463265306122449,27000.0,582819.3832599119
0.0463265306122449,28000.0,604405.2863436124
0.0463265306122449,29000.0,625991.1894273128
